"CNES","VINC_SUS","TPGESTAO","QTLEITP1","QTLEITP2","CODUFMUN","DT_ATUAL","COMPETEN","CNES_integer","FANTASIA","munResStatus","munResTipo","munResNome","munResUf","munResLat","munResLon","munResAlt","munResArea","CODESTAB","ano","mes","mes.nasc","Ano.nasc","dia","datacompleta"
"2262568","Sim","Municipal",176,208,"431490","202004","202004","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","04","04","2020","31",
"2265052","Sim","Municipal",37,27,"431490","201910","202004","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","04","04","2020","31",
"2265060","Sim","Municipal",187,9,"431490","202004","202004","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","04","04","2020","31",
"2693801","Sim","Municipal",29,409,"431490","202005","202004","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","04","04","2020","31",
"2778718","Sim","Municipal",54,0,"431490","202004","202004","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","04","04","2020","31",
"3006522","Sim","Municipal",151,113,"431490","202004","202004","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","04","04","2020","31",
"3007847","Sim","Municipal",162,58,"431490","202005","202004","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","04","04","2020","31",
"3567664","Não","Municipal",100,162,"431490","202004","202004","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","04","04","2020","31",
"5026253","Não","Municipal",36,110,"431490","201906","202004","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","04","04","2020","31",
"5029880","Não","Municipal",2,0,"431490","201909","202004","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","04","04","2020","31",
"6295320","Sim","Municipal",1,143,"431490","202005","202004","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","04","04","2020","31",
"7092571","Sim","Municipal",85,5,"431490","202004","202004","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","04","04","2020","31",
"7349165","Não","Municipal",15,0,"431490","201906","202004","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","04","04","2020","31",
"7513151","Sim","Municipal",4,112,"431490","202005","202004","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","04","04","2020","31",
"9570047","Não","Municipal",5,0,"431490","202001","202004","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","04","04","2020","31",
"2237156","Não","Municipal",54,28,"431490","202002","202005","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","05","05","2020","31",2020-05-31
"2237253","Sim","Municipal",340,286,"431490","202006","202005","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","05","05","2020","31",2020-05-31
"2237261","Sim","Municipal",51,68,"431490","202006","202005","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","05","05","2020","31",2020-05-31
"2237571","Sim","Municipal",207,357,"431490","202004","202005","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","05","05","2020","31",2020-05-31
"2237598","Sim","Municipal",67,35,"431490","201909","202005","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","05","05","2020","31",2020-05-31
"2237601","Sim","Municipal",167,353,"431490","202006","202005","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","05","05","2020","31",2020-05-31
"2237822","Sim","Municipal",8,1,"431490","202006","202005","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","05","05","2020","31",2020-05-31
"2237849","Sim","Municipal",159,105,"431490","202004","202005","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","05","05","2020","31",2020-05-31
"2237881","Sim","Municipal",16,4,"431490","202004","202005","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","05","05","2020","31",2020-05-31
"2262568","Sim","Municipal",176,208,"431490","202006","202005","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","05","05","2020","31",2020-05-31
"2265052","Sim","Municipal",37,27,"431490","202005","202005","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","05","05","2020","31",2020-05-31
"2265060","Sim","Municipal",188,9,"431490","202005","202005","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","05","05","2020","31",2020-05-31
"2693801","Sim","Municipal",29,409,"431490","202006","202005","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","05","05","2020","31",2020-05-31
"2778718","Sim","Municipal",54,0,"431490","202004","202005","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","05","05","2020","31",2020-05-31
"3006522","Sim","Municipal",151,113,"431490","202004","202005","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","05","05","2020","31",2020-05-31
"3007847","Sim","Municipal",162,58,"431490","202006","202005","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","05","05","2020","31",2020-05-31
"3567664","Não","Municipal",100,162,"431490","202004","202005","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","05","05","2020","31",2020-05-31
"5026253","Não","Municipal",36,110,"431490","201906","202005","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","05","05","2020","31",2020-05-31
"5029880","Não","Municipal",2,0,"431490","201909","202005","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","05","05","2020","31",2020-05-31
"6295320","Sim","Municipal",1,143,"431490","202006","202005","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","05","05","2020","31",2020-05-31
"7092571","Sim","Municipal",85,5,"431490","202006","202005","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","05","05","2020","31",2020-05-31
"7349165","Não","Municipal",15,0,"431490","201906","202005","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","05","05","2020","31",2020-05-31
"7513151","Sim","Municipal",4,112,"431490","202004","202005","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","05","05","2020","31",2020-05-31
"9570047","Não","Municipal",5,0,"431490","202001","202005","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","05","05","2020","31",2020-05-31
"2237156","Não","Municipal",54,28,"431490","202002","202006","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","06","06","2020","31",
"2237253","Sim","Municipal",318,291,"431490","202007","202006","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","06","06","2020","31",
"2237261","Sim","Municipal",51,68,"431490","202007","202006","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","06","06","2020","31",
"2237571","Sim","Municipal",207,357,"431490","202004","202006","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","06","06","2020","31",
"2237598","Sim","Municipal",67,35,"431490","202006","202006","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","06","06","2020","31",
"2237601","Sim","Municipal",170,354,"431490","202006","202006","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","06","06","2020","31",
"2237822","Sim","Municipal",8,1,"431490","202006","202006","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","06","06","2020","31",
"2237849","Sim","Municipal",159,105,"431490","202004","202006","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","06","06","2020","31",
"2237881","Sim","Municipal",16,4,"431490","202007","202006","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","06","06","2020","31",
"2262568","Sim","Municipal",176,208,"431490","202007","202006","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","06","06","2020","31",
"2265052","Sim","Municipal",37,27,"431490","202006","202006","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","06","06","2020","31",
"2265060","Sim","Municipal",188,9,"431490","202005","202006","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","06","06","2020","31",
"2693801","Sim","Municipal",29,409,"431490","202007","202006","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","06","06","2020","31",
"2778718","Sim","Municipal",54,0,"431490","202004","202006","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","06","06","2020","31",
"3006522","Sim","Municipal",151,113,"431490","202006","202006","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","06","06","2020","31",
"3007847","Sim","Municipal",162,58,"431490","202007","202006","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","06","06","2020","31",
"3567664","Não","Municipal",100,162,"431490","202004","202006","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","06","06","2020","31",
"5026253","Não","Municipal",36,110,"431490","201906","202006","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","06","06","2020","31",
"5029880","Não","Municipal",2,0,"431490","201909","202006","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","06","06","2020","31",
"6295320","Sim","Municipal",1,143,"431490","202007","202006","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","06","06","2020","31",
"7092571","Sim","Municipal",85,65,"431490","202006","202006","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","06","06","2020","31",
"7349165","Não","Municipal",15,0,"431490","201906","202006","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","06","06","2020","31",
"7513151","Sim","Municipal",4,112,"431490","202004","202006","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","06","06","2020","31",
"9570047","Não","Municipal",5,0,"431490","202001","202006","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","06","06","2020","31",
"2237156","Não","Municipal",54,28,"431490","202002","202007","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","07","07","2020","31",2020-07-31
"2237253","Sim","Municipal",310,270,"431490","202007","202007","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","07","07","2020","31",2020-07-31
"2237261","Sim","Municipal",51,68,"431490","202007","202007","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","07","07","2020","31",2020-07-31
"2237571","Sim","Municipal",207,357,"431490","202007","202007","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","07","07","2020","31",2020-07-31
"2237598","Sim","Municipal",67,35,"431490","202008","202007","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","07","07","2020","31",2020-07-31
"2237601","Sim","Municipal",170,353,"431490","202007","202007","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","07","07","2020","31",2020-07-31
"2237822","Sim","Municipal",8,1,"431490","202007","202007","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","07","07","2020","31",2020-07-31
"2237849","Sim","Municipal",159,105,"431490","202007","202007","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","07","07","2020","31",2020-07-31
"2237881","Sim","Municipal",16,4,"431490","202004","202007","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","07","07","2020","31",2020-07-31
"2262568","Sim","Municipal",176,208,"431490","202008","202007","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","07","07","2020","31",2020-07-31
"2265052","Sim","Municipal",37,27,"431490","202006","202007","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","07","07","2020","31",2020-07-31
"2265060","Sim","Municipal",188,9,"431490","202007","202007","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","07","07","2020","31",2020-07-31
"2693801","Sim","Municipal",29,409,"431490","202007","202007","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","07","07","2020","31",2020-07-31
"2778718","Sim","Municipal",54,0,"431490","202004","202007","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","07","07","2020","31",2020-07-31
"3006522","Sim","Municipal",151,113,"431490","202007","202007","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","07","07","2020","31",2020-07-31
"3007847","Sim","Municipal",162,58,"431490","202008","202007","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","07","07","2020","31",2020-07-31
"3567664","Não","Municipal",100,162,"431490","202004","202007","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","07","07","2020","31",2020-07-31
"5026253","Não","Municipal",36,110,"431490","201906","202007","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","07","07","2020","31",2020-07-31
"5029880","Não","Municipal",2,0,"431490","201909","202007","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","07","07","2020","31",2020-07-31
"6295320","Sim","Municipal",1,143,"431490","202007","202007","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","07","07","2020","31",2020-07-31
"7092571","Sim","Municipal",85,65,"431490","202008","202007","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","07","07","2020","31",2020-07-31
"7349165","Não","Municipal",15,0,"431490","201906","202007","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","07","07","2020","31",2020-07-31
"7513151","Sim","Municipal",4,112,"431490","202007","202007","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","07","07","2020","31",2020-07-31
"9570047","Não","Municipal",5,0,"431490","202001","202007","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","07","07","2020","31",2020-07-31
"2237156","Não","Municipal",54,28,"431490","202002","202008","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","08","08","2020","31",2020-08-31
"2237253","Sim","Municipal",310,250,"431490","202008","202008","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","08","08","2020","31",2020-08-31
"2237261","Sim","Municipal",51,68,"431490","202007","202008","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","08","08","2020","31",2020-08-31
"2237571","Sim","Municipal",207,357,"431490","202008","202008","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","08","08","2020","31",2020-08-31
"2237598","Sim","Municipal",67,35,"431490","202008","202008","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","08","08","2020","31",2020-08-31
"2237601","Sim","Municipal",170,352,"431490","202008","202008","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","08","08","2020","31",2020-08-31
"2237822","Sim","Municipal",8,1,"431490","202008","202008","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","08","08","2020","31",2020-08-31
"2237849","Sim","Municipal",159,105,"431490","202007","202008","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","08","08","2020","31",2020-08-31
"2237881","Sim","Municipal",16,4,"431490","202004","202008","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","08","08","2020","31",2020-08-31
"2262568","Sim","Municipal",187,138,"431490","202009","202008","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","08","08","2020","31",2020-08-31
"2265052","Sim","Municipal",37,27,"431490","202006","202008","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","08","08","2020","31",2020-08-31
"2265060","Sim","Municipal",188,9,"431490","202007","202008","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","08","08","2020","31",2020-08-31
"2693801","Sim","Municipal",29,409,"431490","202007","202008","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","08","08","2020","31",2020-08-31
"2778718","Sim","Municipal",54,0,"431490","202008","202008","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","08","08","2020","31",2020-08-31
"3006522","Sim","Municipal",151,113,"431490","202008","202008","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","08","08","2020","31",2020-08-31
"3007847","Sim","Municipal",162,58,"431490","202008","202008","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","08","08","2020","31",2020-08-31
"3567664","Não","Municipal",100,162,"431490","202004","202008","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","08","08","2020","31",2020-08-31
"5026253","Não","Municipal",36,110,"431490","201906","202008","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","08","08","2020","31",2020-08-31
"5029880","Não","Municipal",2,0,"431490","201909","202008","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","08","08","2020","31",2020-08-31
"6295320","Sim","Municipal",1,143,"431490","202008","202008","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","08","08","2020","31",2020-08-31
"7092571","Sim","Municipal",85,65,"431490","202008","202008","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","08","08","2020","31",2020-08-31
"7349165","Não","Municipal",15,0,"431490","201906","202008","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","08","08","2020","31",2020-08-31
"7513151","Sim","Municipal",4,112,"431490","202008","202008","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","08","08","2020","31",2020-08-31
"9570047","Não","Municipal",5,0,"431490","202001","202008","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","08","08","2020","31",2020-08-31
"2237156","Não","Municipal",54,28,"431490","202002","202009","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","09","09","2020","31",
"2237253","Sim","Municipal",331,206,"431490","202010","202009","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","09","09","2020","31",
